WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Cloze_name,Cloze_code,WordInput
718,94.05473418775686,1,10,3.4354000091552734,9,True,1.0,band,med_high_cloze,0.5,band
1215,36.99972835847306,1,0,1.6720999479293823,8,True,1.0,opus,med_high_cloze,0.5,opus
762,133.8061427854552,2,11,2.2227001190185547,10,True,1.0,cove,med_high_cloze,0.5,cove
945,58.27975710086391,1,3,2.3838000297546387,8,True,1.0,gulf,med_high_cloze,0.5,gulf
749,115.82551037602073,2,7,3.436500072479248,8,True,1.0,note,med_high_cloze,0.5,note
891,44.8837573251337,0,1,2.528899908065796,8,True,1.0,memo,med_high_cloze,0.5,memo
757,533.1423643140579,5,0,1.3978999853134155,6,True,1.0,suds,med_high_cloze,0.5,suds
854,99.14026008420352,1,11,3.3176000118255615,9,True,1.0,wash,med_high_cloze,0.5,wash
759,178.83067811633606,2,13,2.2788000106811523,9,True,1.0,mink,med_high_cloze,0.5,mink
944,108.69516236551003,2,5,1.6901999711990356,8,True,1.0,pelt,med_high_cloze,0.5,pelt
799,98.72046818514272,1,6,2.8420000076293945,7,True,1.0,chop,med_high_cloze,0.5,chop
997,56.14216005183825,1,4,2.340399980545044,6,True,1.0,trim,med_high_cloze,0.5,trim
768,123.06259803575024,2,8,2.9916999340057373,11,True,1.0,site,med_high_cloze,0.5,site
1079,75.91820017945334,1,0,3.5822999477386475,7,True,1.0,area,med_high_cloze,0.5,area
825,91.22581840092167,1,7,3.187000036239624,8,True,1.0,gang,med_high_cloze,0.5,gang
1162,99.57155978620747,1,8,2.322200059890747,10,True,1.0,clan,med_high_cloze,0.5,clan
817,145.5536053812904,2,18,3.2385001182556152,10,True,1.0,male,med_high_cloze,0.5,male
846,58.83026178493592,1,3,2.2504000663757324,10,True,1.0,womb,med_high_cloze,0.5,womb
1203,83.49376876283526,1,2,2.0413999557495117,6,True,1.0,blur,med_high_cloze,0.5,blur
1298,83.57291598061457,1,8,4.293000221252441,7,True,1.0,seen,med_high_cloze,0.5,seen
823,141.3246229935269,2,0,3.337100028991699,9,True,1.0,papa,med_high_cloze,0.5,papa
826,667.1212628085644,6,1,2.9646999835968018,5,True,1.0,sons,med_high_cloze,0.5,sons
886,98.43664551154505,1,2,1.6720999479293823,10,True,1.0,brie,med_high_cloze,0.5,brie
911,537.0870267234275,5,7,1.3617000579833984,8,True,1.0,curd,med_high_cloze,0.5,curd
855,737.3080172630919,10,10,3.6970999240875244,5,True,1.0,sing,med_high_cloze,0.5,sing
1024,335.8489922475791,3,10,2.973099946975708,9,True,1.0,yell,med_high_cloze,0.5,yell
1072,38.93648942831536,1,2,2.6730000972747803,7,True,1.0,arts,med_high_cloze,0.5,arts
1408,113.90583874014305,2,7,1.9955999851226807,10,True,1.0,muse,med_high_cloze,0.5,muse
857,148.00901411625475,2,12,2.7283999919891357,8,True,1.0,root,med_high_cloze,0.5,root
878,78.36643088593382,1,3,1.973099946975708,6,True,1.0,pulp,med_high_cloze,0.5,pulp
871,680.4815590450014,7,8,4.10830020904541,7,True,1.0,jack,med_high_cloze,0.5,jack
884,101.40279910412852,1,11,2.9121999740600586,11,True,1.0,gear,med_high_cloze,0.5,gear
869,55.634066573728205,0,7,3.436500072479248,10,True,1.0,shop,med_high_cloze,0.5,shop
1154,142.39579317596696,2,9,4.609600067138672,7,True,1.0,work,med_high_cloze,0.5,work
983,120.17834518239238,2,18,3.827199935913086,8,True,1.0,beat,med_high_cloze,0.5,beat
1254,154.94415810220636,2,10,2.689300060272217,9,True,1.0,pace,med_high_cloze,0.5,pace
890,47.27448898376833,1,3,2.706700086593628,11,True,1.0,acid,med_high_cloze,0.5,acid
1245,92.63395299784705,1,10,2.4742000102996826,7,True,1.0,sour,med_high_cloze,0.5,sour
947,129.8292036445077,2,8,4.639500141143799,9,True,1.0,talk,med_high_cloze,0.5,talk
1167,445.09332405856185,4,2,2.344399929046631,6,True,1.0,oral,med_high_cloze,0.5,oral
935,193.70650225761835,2,16,2.498300075531006,6,True,1.0,fare,med_high_cloze,0.5,fare
1140,101.57026706650008,1,9,2.2355000972747803,9,True,1.0,toll,med_high_cloze,0.5,toll
1212,73.0124745991239,1,2,0.9031000137329102,8,True,1.0,quip,med_high_cloze,0.5,quip
1468,103.12707410136056,1,10,1.8387999534606934,8,True,1.0,jest,med_high_cloze,0.5,jest
941,93.45474042275387,1,7,2.799999952316284,7,True,1.0,bump,med_high_cloze,0.5,bump
1221,740.5120451289329,8,13,2.884200096130371,9,True,1.0,sore,med_high_cloze,0.5,sore
1280,51.44545671690098,1,2,2.2788000106811523,5,True,1.0,tidy,med_high_cloze,0.5,tidy
1405,79.29743025033181,0,10,2.803499937057495,8,True,1.0,neat,med_high_cloze,0.5,neat
985,56.47883879206273,1,1,1.857300043106079,6,True,1.0,ogre,med_high_cloze,0.5,ogre
989,37.87554226456886,1,0,1.1761000156402588,8,True,1.0,yeti,med_high_cloze,0.5,yeti
1206,724.7180249152298,9,12,3.588599920272827,6,True,1.0,slow,med_high_cloze,0.5,slow
1440,125.70856081891914,2,7,1.7853000164031982,4,True,1.0,lull,med_high_cloze,0.5,lull
1000,600.1993792886478,5,0,2.178999900817871,8,True,1.0,meow,med_high_cloze,0.5,meow
1043,118.3190411801293,2,4,2.0253000259399414,6,True,1.0,howl,med_high_cloze,0.5,howl
1121,64.40875245011395,1,0,1.8976000547409058,10,True,1.0,guru,med_high_cloze,0.5,guru
1494,102.94993935844597,1,9,3.1623001098632812,10,True,1.0,wise,med_high_cloze,0.5,wise
1020,115.65873231109569,2,8,4.163099765777588,11,True,1.0,five,med_high_cloze,0.5,five
1314,67.28736847934331,1,1,3.039400100708008,8,True,1.0,zero,med_high_cloze,0.5,zero
1218,77.00987600263909,1,7,1.9911999702453613,6,True,1.0,bulk,med_high_cloze,0.5,bulk
1365,37.46396425918503,1,1,4.24429988861084,6,True,1.0,used,med_high_cloze,0.5,used
1075,71.90035913204099,1,3,3.3078999519348145,6,True,1.0,loud,med_high_cloze,0.5,loud
1098,96.5400235269215,1,16,4.452199935913086,4,True,1.0,hear,med_high_cloze,0.5,hear
1360,431.0910241451572,4,0,2.659899950027466,5,True,1.0,obey,med_high_cloze,0.5,obey
1382,129.92788904313275,2,5,3.390199899673462,8,True,1.0,rule,med_high_cloze,0.5,rule
1110,131.68141755486937,2,17,3.0302000045776367,7,True,1.0,mile,med_high_cloze,0.5,mile
1397,56.85308561064157,1,1,1.7782000303268433,4,True,1.0,afar,med_high_cloze,0.5,afar
1328,67.70158972432436,1,1,3.6589999198913574,6,True,1.0,kept,med_high_cloze,0.5,kept
1371,148.01115486903387,2,8,4.2418999671936035,5,True,1.0,took,med_high_cloze,0.5,took
1166,116.21854809850545,2,9,1.3221999406814575,5,True,1.0,doze,med_high_cloze,0.5,doze
1276,809.1831079881829,9,11,4.035900115966797,5,True,1.0,rest,med_high_cloze,0.5,rest
1452,23.291532568961117,0,0,2.9872000217437744,9,True,1.0,odds,med_high_cloze,0.5,odds
1500,56.09781099288475,0,2,1.6812000274658203,4,True,1.0,vary,med_high_cloze,0.5,vary
1214,60.3071392431964,0,12,4.151500225067139,10,True,1.0,year,med_high_cloze,0.5,year
1341,101.00727991163203,1,0,2.983599901199341,11,True,1.0,noel,med_high_cloze,0.5,noel
1344,88.8752036514102,1,5,3.9446001052856445,7,True,1.0,fact,med_high_cloze,0.5,fact
1534,56.841963387917815,1,1,4.111299991607666,5,True,1.0,true,med_high_cloze,0.5,true
1256,77.12942743150471,1,5,3.9179000854492188,6,True,1.0,hour,med_high_cloze,0.5,hour
1263,118.66825963978697,2,7,4.999499797821045,5,True,1.0,time,med_high_cloze,0.5,time
1334,93.89598811239462,1,3,3.7534000873565674,5,True,1.0,less,med_high_cloze,0.5,less
1537,68.19930563544756,1,4,4.695799827575684,6,True,1.0,much,med_high_cloze,0.5,much
1304,119.34616913942632,2,9,1.2553000450134277,5,True,1.0,bonk,med_high_cloze,0.5,bonk
1353,56.96114842558383,1,4,1.9955999851226807,6,True,1.0,wham,med_high_cloze,0.5,wham
1364,166.43496646354998,2,15,4.327899932861328,10,True,1.0,same,med_high_cloze,0.5,same
1533,60.34373510134991,1,1,1.1761000156402588,5,True,1.0,akin,med_high_cloze,0.5,akin
1323,153.52259997917216,2,6,1.4471999406814575,8,True,1.0,dolt,med_high_cloze,0.5,dolt
1325,405.75356640123863,4,0,1.9138000011444092,5,True,1.0,redo,med_high_cloze,0.5,redo
1433,79.99209635913684,1,3,3.9416000843048096,8,True,1.0,glad,med_high_cloze,0.5,glad
1492,109.33361229489142,1,10,4.0391998291015625,9,True,1.0,hate,med_high_cloze,0.5,hate
1358,115.70990349357862,2,10,4.145400047302246,7,True,1.0,lost,med_high_cloze,0.5,lost
1368,103.39043508584743,1,10,4.627200126647949,5,True,1.0,find,med_high_cloze,0.5,find
1439,104.55573169779436,1,7,1.5051000118255615,8,True,1.0,zeal,med_high_cloze,0.5,zeal
1444,369.30444789197793,4,3,1.770900011062622,8,True,1.0,glee,med_high_cloze,0.5,glee
1373,56.350299026621585,1,2,2.460900068283081,5,True,1.0,cozy,med_high_cloze,0.5,cozy
1391,39.24478789489274,0,4,1.8691999912261963,5,True,1.0,snug,med_high_cloze,0.5,snug
1464,685.5679631629658,7,11,5.497300148010254,6,True,1.0,have,med_high_cloze,0.5,have
1501,67.21057643076627,0,9,4.947299957275391,5,True,1.0,been,med_high_cloze,0.5,been
1385,100.72115856247721,1,6,4.671899795532227,8,True,1.0,help,med_high_cloze,0.5,help
1438,198.6560684267424,2,20,4.393599987030029,7,True,1.0,care,med_high_cloze,0.5,care
1401,87.0284934615168,1,12,4.39300012588501,11,True,1.0,mind,med_high_cloze,0.5,mind
1511,97.72523223021867,1,4,3.5940001010894775,7,True,1.0,soul,med_high_cloze,0.5,soul
1420,127.00840056543487,2,6,2.8685998916625977,5,True,1.0,foul,med_high_cloze,0.5,foul
1515,50.47787466251189,0,8,2.2899999618530273,6,True,1.0,yuck,med_high_cloze,0.5,yuck
1498,49.67464894872396,1,0,2.5315001010894775,9,True,1.0,urge,med_high_cloze,0.5,urge
1539,48.45573540257404,1,5,2.079200029373169,6,True,1.0,whim,med_high_cloze,0.5,whim
1458,57.01109358903226,1,5,1.8976000547409058,8,True,1.0,ploy,med_high_cloze,0.5,ploy
1554,545.8945856398113,6,8,1.934499979019165,4,True,1.0,ruse,med_high_cloze,0.5,ruse
1531,58.087458660889624,1,3,1.4149999618530273,5,True,1.0,avid,med_high_cloze,0.5,avid
1548,302.02332009870753,3,5,2.359800100326538,5,True,1.0,keen,med_high_cloze,0.5,keen
1,170.85961398844915,2,9,1.6990000009536743,9,True,1.0,pant,high_cloze,0.9,pant
261,75.55413820521126,1,5,2.9565999507904053,13,True,1.0,jean,high_cloze,0.9,jean
155,364.33485541679624,4,5,2.3578999042510986,7,True,1.0,crow,high_cloze,0.9,crow
335,677.4982212954851,7,12,2.4547998905181885,10,True,1.0,dove,high_cloze,0.9,dove
12,74.67909880378996,1,2,2.7809998989105225,14,True,1.0,frog,high_cloze,0.9,frog
442,99.35411319132217,1,4,1.8387999534606934,10,True,1.0,newt,high_cloze,0.9,newt
135,54.31847602589188,0,1,3.0183000564575195,10,True,1.0,earl,high_cloze,0.9,earl
972,95.52662374294535,1,7,3.1064999103546143,13,True,1.0,duke,high_cloze,0.9,duke
214,36.960492226190325,1,0,2.835700035095215,8,True,1.0,exam,high_cloze,0.9,exam
992,75.746771965822,0,12,3.6324000358581543,11,True,1.0,test,high_cloze,0.9,test
157,647.8179752781854,6,8,1.5563000440597534,12,True,1.0,fowl,high_cloze,0.9,fowl
514,708.8516542617272,6,1,3.365299940109253,11,True,1.0,bird,high_cloze,0.9,bird
542,97.45452710000362,1,8,2.542799949645996,15,True,1.0,swan,high_cloze,0.9,swan
603,99.19005755006751,1,14,3.1017000675201416,15,True,1.0,duck,high_cloze,0.9,duck
2,298.56601343367936,3,5,2.637500047683716,10,True,1.0,robe,high_cloze,0.9,robe
781,115.24124408549854,1,11,2.4547998905181885,11,True,1.0,vest,high_cloze,0.9,vest
146,50.56440874789824,1,1,1.6434999704360962,11,True,1.0,zinc,high_cloze,0.9,zinc
938,93.26144797732854,1,12,3.6280999183654785,16,True,1.0,lead,high_cloze,0.9,lead
369,73.0640945800445,1,4,2.004300117492676,10,True,1.0,barf,high_cloze,0.9,barf
755,87.74949760900422,1,5,2.5051000118255615,10,True,1.0,puke,high_cloze,0.9,puke
246,65.2146666950987,1,1,2.8608999252319336,9,True,1.0,debt,high_cloze,0.9,debt
1080,81.17723777188463,1,6,3.00600004196167,9,True,1.0,loan,high_cloze,0.9,loan
441,152.82796783767338,2,11,2.5262999534606934,10,True,1.0,mice,high_cloze,0.9,mice
905,85.73099426645516,1,5,2.176100015640259,13,True,1.0,puss,high_cloze,0.9,puss
422,58.18136734646479,0,1,2.8942999839782715,16,True,1.0,lion,high_cloze,0.9,lion
616,56.6720269874588,1,1,0.9031000137329102,9,True,1.0,puma,high_cloze,0.9,puma
721,63.07058453804217,1,4,1.5563000440597534,11,True,1.0,axes,high_cloze,0.9,axes
963,90.44522916244293,1,3,1.2303999662399292,9,True,1.0,maul,high_cloze,0.9,maul
439,78.2549614694993,1,7,1.9138000011444092,8,True,1.0,stag,high_cloze,0.9,stag
723,74.5483533054852,0,11,3.2360000610351562,11,True,1.0,buck,high_cloze,0.9,buck
566,110.8993678786107,1,12,3.4321999549865723,11,True,1.0,rose,high_cloze,0.9,rose
711,71.50992282062415,1,1,3.13700008392334,10,True,1.0,lily,high_cloze,0.9,lily
573,77.76698188557415,1,6,2.767199993133545,16,True,1.0,dish,high_cloze,0.9,dish
599,78.60580262278192,1,6,3.039400100708008,9,True,1.0,bowl,high_cloze,0.9,bowl
1117,84.50496637130092,1,3,4.0991997718811035,9,True,1.0,hurt,high_cloze,0.9,hurt
1152,86.20007564749778,1,7,3.6986000537872314,13,True,1.0,pain,high_cloze,0.9,pain
576,93.57204117690266,1,5,2.617000102996826,11,True,1.0,pony,high_cloze,0.9,pony
680,110.18892553462881,0,18,2.1731998920440674,13,True,1.0,mare,high_cloze,0.9,mare
8,58.194606452875725,1,6,2.1238999366760254,7,True,1.0,gram,high_cloze,0.9,gram
1239,69.21429627215089,1,4,1.9084999561309814,10,True,1.0,kilo,high_cloze,0.9,kilo
620,63.49169198892182,0,6,3.200900077819824,10,True,1.0,bath,high_cloze,0.9,bath
684,115.89156446162549,2,12,2.936500072479248,8,True,1.0,sink,high_cloze,0.9,sink
946,110.9788567985114,1,11,1.7559000253677368,13,True,1.0,gull,high_cloze,0.9,gull
1261,159.0245025942666,2,15,1.5681999921798706,9,True,1.0,coot,high_cloze,0.9,coot
623,72.59685094103988,0,10,2.789599895477295,14,True,1.0,dime,high_cloze,0.9,dime
909,102.32776154947679,1,10,2.684799909591675,12,True,1.0,cent,high_cloze,0.9,cent
118,20.841460522304992,0,0,2.433000087738037,7,True,1.0,nova,high_cloze,0.9,nova
709,62.19525632166382,0,9,3.618000030517578,13,True,1.0,star,high_cloze,0.9,star
1437,140.1533558546691,2,16,1.544100046157837,9,True,1.0,lore,high_cloze,0.9,lore
1466,51.365937183859785,1,3,2.547800064086914,6,True,1.0,myth,high_cloze,0.9,myth
270,116.16111005830776,2,7,2.285599946975708,10,True,1.0,pact,high_cloze,0.9,pact
1255,86.21798865767605,0,14,4.124899864196777,11,True,1.0,deal,high_cloze,0.9,deal
41,91.56478002433747,1,7,2.6989998817443848,12,True,1.0,silk,high_cloze,0.9,silk
610,70.24519974795382,0,6,2.2095000743865967,9,True,1.0,wool,high_cloze,0.9,wool
1251,78.44857004828592,0,10,2.761899948120117,8,True,1.0,rage,high_cloze,0.9,rage
1311,84.20651383158798,1,2,2.29229998588562,8,True,1.0,fury,high_cloze,0.9,fury
510,85.48961642145446,1,3,3.629300117492676,14,True,1.0,fish,high_cloze,0.9,fish
585,55.12196800470142,0,2,2.6117000579833984,12,True,1.0,tuna,high_cloze,0.9,tuna
910,61.28294539378616,0,4,1.857300043106079,8,True,1.0,wept,high_cloze,0.9,wept
1150,85.97612938316206,1,3,1.462399959564209,7,True,1.0,bawl,high_cloze,0.9,bawl
937,31.60749067009109,0,8,3.8190999031066895,7,True,1.0,king,high_cloze,0.9,king
1003,34.72445441959842,0,1,1.3009999990463257,9,True,1.0,tsar,high_cloze,0.9,tsar
22,69.39999934778648,1,5,2.4065001010894775,12,True,1.0,herb,high_cloze,0.9,herb
241,127.52362706275612,2,12,1.954200029373169,11,True,1.0,sage,high_cloze,0.9,sage
26,43.1605277984859,0,5,2.3784000873565674,10,True,1.0,limb,high_cloze,0.9,limb
692,74.16591263594862,0,7,4.154200077056885,11,True,1.0,hand,high_cloze,0.9,hand
30,42.54782734897401,0,2,1.9911999702453613,11,True,1.0,knit,high_cloze,0.9,knit
1034,67.7948558204633,1,2,1.8260999917984009,10,True,1.0,sewn,high_cloze,0.9,sewn
57,53.251932898290875,0,7,2.7723000049591064,11,True,1.0,plot,high_cloze,0.9,plot
1222,91.15836908262781,0,13,2.7874999046325684,11,True,1.0,tale,high_cloze,0.9,tale
61,88.7279255033482,1,7,1.9589999914169312,6,True,1.0,dung,high_cloze,0.9,dung
138,80.51319963560894,1,7,3.4986000061035156,7,True,1.0,crap,high_cloze,0.9,crap
62,142.86034498022542,2,0,0.3009999990463257,8,True,1.0,lynx,high_cloze,0.9,lynx
595,157.13256957993053,2,16,2.29229998588562,8,True,1.0,hare,high_cloze,0.9,hare
275,26.171310643022878,0,0,0.9031000137329102,13,True,1.0,ovum,high_cloze,0.9,ovum
821,71.73559297083052,0,10,3.4428999423980713,11,True,1.0,cell,high_cloze,0.9,cell
92,87.4226479022805,1,11,2.609600067138672,10,True,1.0,tuck,high_cloze,0.9,tuck
1287,98.16345530632249,1,9,2.851300001144409,8,True,1.0,darn,high_cloze,0.9,darn
240,76.15567538970996,1,4,2.478600025177002,11,True,1.0,glue,high_cloze,0.9,glue
815,27.70058123181941,0,1,1.0,14,True,1.0,inks,high_cloze,0.9,inks
141,69.20148566405464,0,10,2.5694000720977783,10,True,1.0,tick,high_cloze,0.9,tick
587,61.29397709203563,1,5,2.2304000854492188,8,True,1.0,flea,high_cloze,0.9,flea
213,19.318741644883982,0,0,1.2553000450134277,11,True,1.0,onyx,high_cloze,0.9,onyx
836,121.47616465183356,2,3,2.4149999618530273,9,True,1.0,jade,high_cloze,0.9,jade
142,74.31527032309722,1,1,2.56469988822937,12,True,1.0,glen,high_cloze,0.9,glen
549,102.06574979808407,1,12,3.282399892807007,13,True,1.0,hill,high_cloze,0.9,hill
170,88.36416985608642,1,9,2.2095000743865967,9,True,1.0,funk,high_cloze,0.9,funk
196,35.54407998358013,0,0,2.784600019454956,9,True,1.0,jazz,high_cloze,0.9,jazz
178,75.43680248331988,1,10,2.8578999042510986,10,True,1.0,bush,high_cloze,0.9,bush
511,81.29551539845936,1,4,3.5206000804901123,15,True,1.0,tree,high_cloze,0.9,tree
294,83.25448827251712,0,6,2.599900007247925,11,True,1.0,soil,high_cloze,0.9,soil
602,71.54314846764191,1,3,3.1175999641418457,5,True,1.0,dirt,high_cloze,0.9,dirt
186,216.41299389582892,2,3,2.734800100326538,12,True,1.0,lamb,high_cloze,0.9,lamb
608,176.24454161761906,2,11,2.648400068283081,10,True,1.0,deer,high_cloze,0.9,deer
384,40.282981884910434,1,1,2.8006999492645264,7,True,1.0,inch,high_cloze,0.9,inch
1291,106.7930749300908,1,8,2.0085999965667725,4,True,1.0,span,high_cloze,0.9,span
191,95.34096335372612,1,7,2.164400100708008,8,True,1.0,moss,high_cloze,0.9,moss
524,65.52776221152516,1,0,2.2147998809814453,9,True,1.0,fern,high_cloze,0.9,fern
266,81.51031292554693,1,7,1.8920999765396118,9,True,1.0,haze,high_cloze,0.9,haze
488,36.550961171040676,0,1,1.7482000589370728,9,True,1.0,smog,high_cloze,0.9,smog
230,113.68292511992665,2,8,1.924299955368042,10,True,1.0,lark,high_cloze,0.9,lark
470,86.69944295326198,1,1,1.3009999990463257,6,True,1.0,wren,high_cloze,0.9,wren
405,62.620046992024186,1,2,1.6720999479293823,11,True,1.0,acne,high_cloze,0.9,acne
1242,34.82703349536725,1,2,2.330399990081787,11,True,1.0,itch,high_cloze,0.9,itch
233,117.13993706666277,2,7,2.3385000228881836,7,True,1.0,lure,high_cloze,0.9,lure
271,64.62743660410096,0,3,2.6963999271392822,6,True,1.0,bait,high_cloze,0.9,bait
314,86.0404538032041,1,3,2.749000072479248,11,True,1.0,shed,high_cloze,0.9,shed
654,92.03000801237343,1,8,4.350599765777588,15,True,1.0,room,high_cloze,0.9,room
251,91.2714915860611,1,6,1.462399959564209,11,True,1.0,kale,high_cloze,0.9,kale
559,72.29339189577247,0,8,1.2041000127792358,9,True,1.0,leek,high_cloze,0.9,leek
548,112.0763330866944,1,9,3.688999891281128,14,True,1.0,boat,high_cloze,0.9,boat
597,51.32221699883748,0,8,3.7028000354766846,10,True,1.0,ship,high_cloze,0.9,ship
285,119.09124768977696,2,10,2.841399908065796,8,True,1.0,barn,high_cloze,0.9,barn
880,66.65433633382047,0,5,1.6901999711990356,9,True,1.0,silo,high_cloze,0.9,silo
25,69.51429817658774,0,10,1.544100046157837,8,True,1.0,mope,high_cloze,0.9,mope
1474,35.714449483991245,0,5,1.7243000268936157,8,True,1.0,glum,high_cloze,0.9,glum
319,105.17958592283324,1,5,1.8691999912261963,8,True,1.0,wasp,high_cloze,0.9,wasp
696,66.28456390185279,0,5,2.436199903488159,13,True,1.0,bees,high_cloze,0.9,bees
505,45.720390570521246,1,0,1.6128000020980835,11,True,1.0,kiwi,high_cloze,0.9,kiwi
626,48.869674441341296,0,5,2.243000030517578,12,True,1.0,plum,high_cloze,0.9,plum
454,35.96315262299509,0,3,1.3617000579833984,10,True,1.0,oxen,high_cloze,0.9,oxen
621,71.41296704661849,0,12,3.14739990234375,8,True,1.0,bull,high_cloze,0.9,bull
545,54.7056844375732,1,0,2.2227001190185547,14,True,1.0,mayo,high_cloze,0.9,mayo
736,89.53567649520483,1,9,1.2553000450134277,10,True,1.0,slaw,high_cloze,0.9,slaw
544,79.38846660254154,0,9,2.413300037384033,10,True,1.0,cafe,high_cloze,0.9,cafe
763,58.649130186866955,1,1,2.037400007247925,7,True,1.0,deli,high_cloze,0.9,deli
114,266.2792327464352,3,1,3.904400110244751,8,True,1.0,whoa,high_cloze,0.9,whoa
1483,37.17060407266554,0,1,2.7458999156951904,6,True,1.0,oops,high_cloze,0.9,oops
578,74.92397778787884,0,3,2.510499954223633,9,True,1.0,pond,high_cloze,0.9,pond
592,82.17576726853342,0,13,3.2641000747680664,9,True,1.0,lake,high_cloze,0.9,lake
174,56.13817597159006,0,2,2.5211000442504883,13,True,1.0,riot,high_cloze,0.9,riot
877,41.964427784394736,0,3,2.2528998851776123,11,True,1.0,thug,high_cloze,0.9,thug
590,81.56296602585286,1,11,3.585599899291992,12,True,1.0,beer,high_cloze,0.9,beer
1338,144.44810177715078,2,15,3.514899969100952,11,True,1.0,sake,high_cloze,0.9,sake
695,46.70705782744858,0,12,2.7809998989105225,15,True,1.0,pill,high_cloze,0.9,pill
798,40.02136365349219,0,2,3.36299991607666,12,True,1.0,drug,high_cloze,0.9,drug
596,84.21203183479226,0,10,4.168700218200684,9,True,1.0,face,high_cloze,0.9,face
676,102.34994751796772,1,11,4.277599811553955,9,True,1.0,head,high_cloze,0.9,head
144,79.40139914603323,1,6,1.8194999694824219,6,True,1.0,posh,high_cloze,0.9,posh
1347,55.1900149067519,1,5,2.0492000579833984,7,True,1.0,snob,high_cloze,0.9,snob
744,114.9257505097416,1,11,2.613800048828125,12,True,1.0,rash,high_cloze,0.9,rash
830,97.26600906409587,1,10,1.0,9,True,1.0,welt,high_cloze,0.9,welt
958,61.57455533598248,0,9,3.536799907684326,8,True,1.0,nine,high_cloze,0.9,nine
1188,58.110757236816234,0,6,4.115499973297119,9,True,1.0,four,high_cloze,0.9,four
751,38.45378867122246,0,8,2.4377999305725098,6,True,1.0,peel,high_cloze,0.9,peel
805,48.14413077026698,0,9,1.1761000156402588,6,True,1.0,rind,high_cloze,0.9,rind
1367,48.50539051684958,0,10,2.4969000816345215,6,True,1.0,scam,high_cloze,0.9,scam
1456,74.58829268161494,1,4,1.531499981880188,6,True,1.0,dupe,high_cloze,0.9,dupe
838,64.19487556521412,0,6,2.1875,10,True,1.0,boob,high_cloze,0.9,boob
843,110.8602273002086,1,13,1.2303999662399292,7,True,1.0,teat,high_cloze,0.9,teat
71,45.41510030813099,0,4,1.6812000274658203,10,True,1.0,spud,high_cloze,0.9,spud
698,47.56158929911685,0,7,3.0220000743865967,9,True,1.0,chip,high_cloze,0.9,chip
23,66.13930053967547,0,18,1.079200029373169,8,True,1.0,sear,high_cloze,0.9,sear
903,111.00047270550363,1,13,2.510499954223633,9,True,1.0,bake,high_cloze,0.9,bake
152,22.196030811699735,0,8,2.0569000244140625,4,True,1.0,goof,high_cloze,0.9,goof
1108,24.8043346308642,0,2,1.544100046157837,8,True,1.0,typo,high_cloze,0.9,typo
40,70.2088976902343,0,12,1.5563000440597534,11,True,1.0,gash,high_cloze,0.9,gash
931,60.756689337047604,0,6,3.4498000144958496,7,True,1.0,burn,high_cloze,0.9,burn
49,120.03815080009754,2,13,2.2279000282287598,11,True,1.0,lime,high_cloze,0.9,lime
557,91.22749935022227,1,13,1.8387999534606934,10,True,1.0,pear,high_cloze,0.9,pear
46,75.70854518651228,1,1,3.4149999618530273,6,True,1.0,duty,high_cloze,0.9,duty
1461,88.44029067127394,0,12,2.9684998989105225,8,True,1.0,role,high_cloze,0.9,role
305,45.74151760257222,1,2,3.380199909210205,7,True,1.0,plus,high_cloze,0.9,plus
375,62.14680287382936,1,6,2.4518001079559326,8,True,1.0,grid,high_cloze,0.9,grid
47,97.1735844189006,0,13,1.579800009727478,5,True,1.0,hone,high_cloze,0.9,hone
364,43.85545339861506,0,4,0.7781999707221985,10,True,1.0,rasp,high_cloze,0.9,rasp
195,49.20973659585529,1,2,1.8451000452041626,8,True,1.0,alto,high_cloze,0.9,alto
1105,37.436320376265215,0,1,1.8976000547409058,8,True,1.0,diva,high_cloze,0.9,diva
159,148.15203435425116,2,16,2.7551000118255615,10,True,1.0,boot,high_cloze,0.9,boot
609,75.28108336019423,1,7,2.577500104904175,6,True,1.0,heel,high_cloze,0.9,heel
162,37.91320285344155,0,0,3.1201999187469482,12,True,1.0,taxi,high_cloze,0.9,taxi
475,49.56034973769037,1,1,2.5933001041412354,12,True,1.0,auto,high_cloze,0.9,auto
161,97.7106370905314,1,4,1.6901999711990356,9,True,1.0,font,high_cloze,0.9,font
163,40.62356979764849,0,4,3.490499973297119,5,True,1.0,type,high_cloze,0.9,type
203,49.63437214584713,0,2,2.3032000064849854,13,True,1.0,bulb,high_cloze,0.9,bulb
534,69.50384321536187,0,8,2.81820011138916,11,True,1.0,lamp,high_cloze,0.9,lamp
185,31.575868285090895,0,0,1.2788000106811523,12,True,1.0,oboe,high_cloze,0.9,oboe
277,93.22272285260445,1,7,2.1303000450134277,11,True,1.0,harp,high_cloze,0.9,harp
342,42.867282755227805,0,0,1.9031000137329102,8,True,1.0,luau,high_cloze,0.9,luau
1093,92.74738263263654,1,13,1.8451000452041626,10,True,1.0,fest,high_cloze,0.9,fest
202,77.67704710513706,1,4,1.986799955368042,9,True,1.0,moan,high_cloze,0.9,moan
273,48.261672664288135,0,3,0.9031000137329102,6,True,1.0,yelp,high_cloze,0.9,yelp
346,50.394382018174,0,6,2.672100067138672,9,True,1.0,hint,high_cloze,0.9,hint
