WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,Constraint_name,IsExpected_name,Constraint_code,IsExpected_code,WordInput
1093,92.74738263263654,1,13,1.8451000452041626,10,True,1.0,fest,HighConstraint,Expected,0.5,0.5,fest
202,77.67704710513706,1,4,1.986799955368042,9,True,1.0,moan,HighConstraint,Expected,0.5,0.5,moan
273,48.261672664288135,0,3,0.9031000137329102,6,True,1.0,yelp,HighConstraint,Expected,0.5,0.5,yelp
346,50.394382018174,0,6,2.672100067138672,9,True,1.0,hint,HighConstraint,Expected,0.5,0.5,hint
480,39.58359256843741,0,3,2.9537999629974365,7,True,1.0,clue,HighConstraint,Expected,0.5,0.5,clue
210,75.40832733987375,1,7,2.037400007247925,11,True,1.0,snot,HighConstraint,Expected,0.5,0.5,snot
581,75.96475950908982,0,10,3.5511999130249023,11,True,1.0,nose,HighConstraint,Expected,0.5,0.5,nose
221,49.380943773580405,1,2,1.7243000268936157,9,True,1.0,opal,HighConstraint,Expected,0.5,0.5,opal
671,65.7448825068313,1,0,2.783900022506714,11,True,1.0,ruby,HighConstraint,Expected,0.5,0.5,ruby
234,34.26942938393715,0,3,3.0980000495910645,6,True,1.0,path,HighConstraint,Expected,0.5,0.5,path
677,73.67245608720843,0,5,3.7565999031066895,11,True,1.0,road,HighConstraint,Expected,0.5,0.5,road
244,102.26470531741856,1,5,2.9014999866485596,12,True,1.0,tune,HighConstraint,Expected,0.5,0.5,tune
961,46.57025697206974,1,0,1.924299955368042,10,True,1.0,hymn,HighConstraint,Expected,0.5,0.5,hymn
282,71.98392095366208,0,9,2.730799913406372,10,True,1.0,pork,HighConstraint,Expected,0.5,0.5,pork
683,74.13551398300835,1,6,3.0025999546051025,13,True,1.0,beef,HighConstraint,Expected,0.5,0.5,beef
440,85.50816437689943,1,4,2.613800048828125,11,True,1.0,tray,HighConstraint,Expected,0.5,0.5,tray
990,469.09835823010224,5,13,4.1585001945495605,10,True,1.0,case,HighConstraint,Expected,0.5,0.5,case
297,110.2375930170004,1,10,2.3559999465942383,6,True,1.0,vile,HighConstraint,Expected,0.5,0.5,vile
1543,62.82302055049367,0,8,5.124199867248535,12,True,1.0,good,HighConstraint,Expected,0.5,0.5,good
507,81.63019944612901,1,8,1.8260999917984009,9,True,1.0,tush,HighConstraint,Expected,0.5,0.5,tush
860,108.77586369890041,1,12,5.0106000900268555,8,True,1.0,back,HighConstraint,Expected,0.5,0.5,back
299,38.71949578387894,0,0,1.9031000137329102,7,True,1.0,quad,HighConstraint,Expected,0.5,0.5,quad
651,61.65533914174908,0,7,2.7202000617980957,9,True,1.0,jeep,HighConstraint,Expected,0.5,0.5,jeep
367,74.82846017326453,1,3,1.6232000589370728,8,True,1.0,clog,HighConstraint,Expected,0.5,0.5,clog
561,145.87507764531432,2,11,2.661799907684326,8,True,1.0,sock,HighConstraint,Expected,0.5,0.5,sock
301,85.39665365969861,1,10,1.7323999404907227,10,True,1.0,mead,HighConstraint,Expected,0.5,0.5,mead
657,79.05554608210157,0,16,3.4883999824523926,7,True,1.0,wine,HighConstraint,Expected,0.5,0.5,wine
499,42.344812051786235,0,5,1.8691999912261963,8,True,1.0,spur,HighConstraint,Expected,0.5,0.5,spur
936,55.38190215828642,0,2,1.968500018119812,10,True,1.0,trot,HighConstraint,Expected,0.5,0.5,trot
362,53.3109105127088,1,1,1.0,5,True,1.0,cyan,HighConstraint,Expected,0.5,0.5,cyan
1068,81.0657704505084,1,3,3.717900037765503,7,True,1.0,blue,HighConstraint,Expected,0.5,0.5,blue
365,85.16640001109049,1,5,2.307499885559082,8,True,1.0,mutt,HighConstraint,Expected,0.5,0.5,mutt
513,75.88765782743225,1,2,3.4321999549865723,10,True,1.0,dogs,HighConstraint,Expected,0.5,0.5,dogs
368,115.26255344909389,2,11,2.819499969482422,9,True,1.0,sack,HighConstraint,Expected,0.5,0.5,sack
841,98.81984175070015,1,6,1.7482000589370728,12,True,1.0,tote,HighConstraint,Expected,0.5,0.5,tote
717,94.0520509488406,1,13,3.7811999320983887,13,True,1.0,bill,HighConstraint,Expected,0.5,0.5,bill
1156,64.18118028415357,0,13,3.246299982070923,10,True,1.0,rent,HighConstraint,Expected,0.5,0.5,rent
376,55.45769391542918,0,5,2.989000082015991,7,True,1.0,bout,HighConstraint,Expected,0.5,0.5,bout
1124,71.6931108707768,0,13,3.4993999004364014,12,True,1.0,race,HighConstraint,Expected,0.5,0.5,race
814,37.86793243330244,1,0,1.2303999662399292,8,True,1.0,gyro,HighConstraint,Expected,0.5,0.5,gyro
827,72.1470753353611,1,6,2.517199993133545,7,True,1.0,stew,HighConstraint,Expected,0.5,0.5,stew
388,115.22303175551686,2,7,1.6021000146865845,6,True,1.0,carp,HighConstraint,Expected,0.5,0.5,carp
495,80.85281427429491,1,10,2.3710999488830566,9,True,1.0,pike,HighConstraint,Expected,0.5,0.5,pike
528,138.9795895573318,2,5,3.544100046157837,11,True,1.0,suit,HighConstraint,Expected,0.5,0.5,suit
750,92.65920640712224,1,3,2.5250000953674316,7,True,1.0,gown,HighConstraint,Expected,0.5,0.5,gown
419,51.392592739349894,0,3,2.7258999347686768,13,True,1.0,plug,HighConstraint,Expected,0.5,0.5,plug
774,81.27329571175399,1,4,2.396199941635132,11,True,1.0,fuse,HighConstraint,Expected,0.5,0.5,fuse
529,47.074777035411834,1,2,3.4844000339508057,9,True,1.0,arms,HighConstraint,Expected,0.5,0.5,arms
655,58.71641164456704,0,3,3.998800039291382,10,True,1.0,body,HighConstraint,Expected,0.5,0.5,body
458,75.74327079305897,1,3,2.359800100326538,8,True,1.0,loaf,HighConstraint,Expected,0.5,0.5,loaf
883,52.53508711407477,0,1,1.7633999586105347,12,True,1.0,pita,HighConstraint,Expected,0.5,0.5,pita
619,58.68924934664367,1,6,3.2040998935699463,11,True,1.0,snow,HighConstraint,Expected,0.5,0.5,snow
866,78.8899572827586,1,13,2.7881999015808105,9,True,1.0,hail,HighConstraint,Expected,0.5,0.5,hail
493,102.54050445493063,0,17,1.3978999853134155,10,True,1.0,pore,HighConstraint,Expected,0.5,0.5,pore
658,59.388868682439764,0,7,3.351599931716919,14,True,1.0,skin,HighConstraint,Expected,0.5,0.5,skin
872,39.20137905479673,0,0,3.7235000133514404,10,True,1.0,mama,HighConstraint,Expected,0.5,0.5,mama
916,57.566480474071646,0,5,3.4495999813079834,11,True,1.0,aunt,HighConstraint,Expected,0.5,0.5,aunt
532,60.87471324217298,0,3,3.1905999183654785,12,True,1.0,shoe,HighConstraint,Expected,0.5,0.5,shoe
1015,715.2824438367054,7,5,3.2790000438690186,4,True,1.0,pair,HighConstraint,Expected,0.5,0.5,pair
613,51.024152060085186,1,0,2.139899969100952,10,True,1.0,tofu,HighConstraint,Expected,0.5,0.5,tofu
1469,47.67456189611251,1,1,1.5184999704360962,9,True,1.0,idly,HighConstraint,Expected,0.5,0.5,idly
591,134.71956096668646,2,19,3.4667000770568848,8,True,1.0,bear,HighConstraint,Expected,0.5,0.5,bear
661,61.27293256482515,0,2,3.014899969100952,8,True,1.0,wolf,HighConstraint,Expected,0.5,0.5,wolf
1137,42.245477932471616,0,0,3.3922998905181885,3,True,1.0,huge,HighConstraint,Expected,0.5,0.5,huge
1475,55.95257704891062,0,8,2.4941999912261963,8,True,1.0,vast,HighConstraint,Expected,0.5,0.5,vast
605,74.93630171033135,0,12,2.8864998817443848,7,True,1.0,rice,HighConstraint,Expected,0.5,0.5,rice
804,52.92189818026789,0,3,1.8324999809265137,9,True,1.0,bran,HighConstraint,Expected,0.5,0.5,bran
634,116.52652221875238,2,10,2.456399917602539,6,True,1.0,poop,HighConstraint,Expected,0.5,0.5,poop
976,41.34659818788943,0,3,2.1522998809814453,8,True,1.0,turd,HighConstraint,Expected,0.5,0.5,turd
624,161.3139992804388,2,11,2.2788000106811523,11,True,1.0,lace,HighConstraint,Expected,0.5,0.5,lace
1275,92.98295908849899,1,7,3.7862000465393066,8,True,1.0,felt,HighConstraint,Expected,0.5,0.5,felt
656,42.240067835482115,0,2,3.935800075531006,10,True,1.0,city,HighConstraint,Expected,0.5,0.5,city
730,44.432874466411036,0,3,4.101900100708008,11,True,1.0,town,HighConstraint,Expected,0.5,0.5,town
629,75.41435752654817,1,4,3.437299966812134,8,True,1.0,bomb,HighConstraint,Expected,0.5,0.5,bomb
977,45.1776816731955,0,3,2.086400032043457,12,True,1.0,nuke,HighConstraint,Expected,0.5,0.5,nuke
670,95.93258567799708,1,6,3.083899974822998,15,True,1.0,deck,HighConstraint,Expected,0.5,0.5,deck
775,48.11473494660642,0,4,3.7820000648498535,7,True,1.0,step,HighConstraint,Expected,0.5,0.5,step
636,515.8856976549023,5,2,1.3617000579833984,6,True,1.0,gnat,HighConstraint,Expected,0.5,0.5,gnat
714,66.57349918095348,1,4,2.06820011138916,12,True,1.0,moth,HighConstraint,Expected,0.5,0.5,moth
731,29.93414141335085,0,3,3.338900089263916,10,True,1.0,jury,HighConstraint,Expected,0.5,0.5,jury
1025,63.57994418903347,0,14,2.9474000930786133,10,True,1.0,bail,HighConstraint,Expected,0.5,0.5,bail
642,108.01151955403466,1,3,4.173099994659424,11,True,1.0,door,HighConstraint,Expected,0.5,0.5,door
758,69.16403968889713,0,13,1.3802000284194946,7,True,1.0,sill,HighConstraint,Expected,0.5,0.5,sill
646,119.49863753326524,2,17,3.3615000247955322,8,True,1.0,cake,HighConstraint,Expected,0.5,0.5,cake
956,64.10381239026924,0,7,1.9394999742507935,11,True,1.0,flan,HighConstraint,Expected,0.5,0.5,flan
673,54.16797149095696,0,4,2.4914000034332275,11,True,1.0,bats,HighConstraint,Expected,0.5,0.5,bats
832,121.83283123162637,2,13,2.6149001121520996,8,True,1.0,mole,HighConstraint,Expected,0.5,0.5,mole
981,70.22659692680347,1,7,4.396299839019775,11,True,1.0,show,HighConstraint,Expected,0.5,0.5,show
1216,65.25970667830727,1,5,4.257199764251709,8,True,1.0,play,HighConstraint,Expected,0.5,0.5,play
729,96.34956021119174,1,12,3.4602999687194824,9,True,1.0,lock,HighConstraint,Expected,0.5,0.5,lock
1176,80.93199163859774,0,8,3.863600015640259,14,True,1.0,safe,HighConstraint,Expected,0.5,0.5,safe
19,21.352212525793384,0,1,4.02239990234375,3,True,1.0,also,HighConstraint,Expected,0.5,0.5,also
1564,39.00282428560221,1,3,2.7987000942230225,4,True,1.0,thus,HighConstraint,Expected,0.5,0.5,thus
735,52.538221688046065,0,3,2.3784000873565674,9,True,1.0,lens,HighConstraint,Expected,0.5,0.5,lens
1258,55.84117220432389,0,4,2.2600998878479004,5,True,1.0,zoom,HighConstraint,Expected,0.5,0.5,zoom
9,38.00819029297137,0,1,0.8450999855995178,9,True,1.0,clef,HighConstraint,Expected,0.5,0.5,clef
728,72.42691441593013,0,11,3.756500005722046,10,True,1.0,mike,HighConstraint,Expected,0.5,0.5,mike
740,46.826152604404555,0,4,2.0827999114990234,13,True,1.0,meth,HighConstraint,Expected,0.5,0.5,meth
1286,106.13792631922279,1,14,2.914299964904785,6,True,1.0,dope,HighConstraint,Expected,0.5,0.5,dope
1088,74.15722722990212,1,5,4.557199954986572,9,True,1.0,stop,HighConstraint,Expected,0.5,0.5,stop
1184,123.32424728250437,2,5,2.7604000568389893,6,True,1.0,halt,HighConstraint,Expected,0.5,0.5,halt
778,47.40250314831256,1,2,2.3578999042510986,12,True,1.0,yoga,HighConstraint,Expected,0.5,0.5,yoga
1230,60.17473933507067,1,5,3.266700029373169,8,True,1.0,pray,HighConstraint,Expected,0.5,0.5,pray
1236,101.95462038496164,1,4,2.7339999675750732,9,True,1.0,fund,HighConstraint,Expected,0.5,0.5,fund
1330,43.540316053989194,0,1,3.6129000186920166,9,True,1.0,rich,HighConstraint,Expected,0.5,0.5,rich
1031,72.89611251620927,0,11,3.8220999240875244,7,True,1.0,cold,HighConstraint,Expected,0.5,0.5,cold
1134,247.35125309591803,3,9,3.4249000549316406,4,True,1.0,warm,HighConstraint,Expected,0.5,0.5,warm
4,89.57702531164392,1,10,2.444000005722046,8,True,1.0,mint,HighConstraint,Expected,0.5,0.5,mint
638,53.17262664813062,0,0,1.2041000127792358,11,True,1.0,aloe,HighConstraint,Expected,0.5,0.5,aloe
1372,51.09199194623093,0,4,2.9047000408172607,7,True,1.0,hers,HighConstraint,Expected,0.5,0.5,hers
1428,35.75412069739474,0,5,5.5167999267578125,4,True,1.0,your,HighConstraint,Expected,0.5,0.5,your
24,47.206421980610216,0,1,3.22189998626709,8,True,1.0,ally,HighConstraint,Expected,0.5,0.5,ally
1525,23.06134551614404,0,6,1.7559000253677368,7,True,1.0,tact,HighConstraint,Expected,0.5,0.5,tact
1496,102.31625418670227,1,10,5.148399829864502,6,True,1.0,want,HighConstraint,Expected,0.5,0.5,want
1536,67.60343952068152,0,8,4.819799900054932,11,True,1.0,need,HighConstraint,Expected,0.5,0.5,need
7,36.12342631116287,0,3,3.8712000846862793,6,True,1.0,plan,HighConstraint,Expected,0.5,0.5,plan
1039,101.96656839425414,1,4,3.8020999431610107,11,True,1.0,boss,HighConstraint,Expected,0.5,0.5,boss
5,124.35353011927107,2,15,3.112600088119507,10,True,1.0,sale,HighConstraint,Expected,0.5,0.5,sale
1403,68.87402274932285,0,9,3.447499990463257,8,True,1.0,cost,HighConstraint,Expected,0.5,0.5,cost
50,46.6939826330083,0,3,2.450200080871582,9,True,1.0,prey,HighConstraint,Expected,0.5,0.5,prey
356,31.862623038621827,0,1,0.7781999707221985,7,True,1.0,bios,HighConstraint,Expected,0.5,0.5,bios
10,66.2247526436208,0,7,3.239799976348877,8,True,1.0,mood,HighConstraint,Expected,0.5,0.5,mood
1505,68.6683283910597,1,4,2.426500082015991,5,True,1.0,vibe,HighConstraint,Expected,0.5,0.5,vibe
33,85.14832346618495,1,6,2.4249000549316406,8,True,1.0,leaf,HighConstraint,Expected,0.5,0.5,leaf
741,42.733238765219106,0,4,2.060699939727783,9,True,1.0,stem,HighConstraint,Expected,0.5,0.5,stem
13,71.02884478167093,0,8,1.3978999853134155,6,True,1.0,bode,HighConstraint,Expected,0.5,0.5,bode
1350,33.79759939223028,0,4,1.9444999694824219,8,True,1.0,omen,HighConstraint,Expected,0.5,0.5,omen
67,57.670242113048985,0,6,3.2063000202178955,6,True,1.0,weak,HighConstraint,Expected,0.5,0.5,weak
1379,63.96678648375547,1,3,1.875100016593933,4,True,1.0,puny,HighConstraint,Expected,0.5,0.5,puny
31,131.94969174597583,2,10,2.5866000652313232,5,True,1.0,bold,HighConstraint,Expected,0.5,0.5,bold
1308,51.36878654639363,0,4,2.2040998935699463,13,True,1.0,wimp,HighConstraint,Expected,0.5,0.5,wimp
79,23.21733702987052,0,5,2.873300075531006,7,True,1.0,spin,HighConstraint,Expected,0.5,0.5,spin
783,31.816771495414237,0,2,2.1238999366760254,7,True,1.0,axel,HighConstraint,Expected,0.5,0.5,axel
39,79.11798264323406,0,9,1.9394999742507935,11,True,1.0,lard,HighConstraint,Expected,0.5,0.5,lard
535,37.666054256877764,0,5,2.657099962234497,13,True,1.0,oven,HighConstraint,Expected,0.5,0.5,oven
55,54.41670225398546,1,5,2.8626999855041504,5,True,1.0,flip,HighConstraint,Expected,0.5,0.5,flip
966,81.59473280700612,1,12,2.816200017929077,6,True,1.0,dive,HighConstraint,Expected,0.5,0.5,dive
43,34.003007875550324,1,1,1.6021000146865845,6,True,1.0,yogi,HighConstraint,Expected,0.5,0.5,yogi
204,64.42841662918683,0,2,2.89490008354187,10,True,1.0,diet,HighConstraint,Expected,0.5,0.5,diet
73,78.81848283086681,1,1,1.2303999662399292,3,True,1.0,gawk,HighConstraint,Expected,0.5,0.5,gawk
119,453.06369425434923,5,1,1.3009999990463257,3,True,1.0,ogle,HighConstraint,Expected,0.5,0.5,ogle
65,104.24216342189295,1,13,2.1270999908447266,7,True,1.0,hoot,HighConstraint,Expected,0.5,0.5,hoot
354,99.89693887168218,1,2,1.6021000146865845,5,True,1.0,purr,HighConstraint,Expected,0.5,0.5,purr
107,78.09405111337172,0,12,2.033400058746338,5,True,1.0,vine,HighConstraint,Expected,0.5,0.5,vine
173,136.26531582637315,2,12,2.6675000190734863,5,True,1.0,reed,HighConstraint,Expected,0.5,0.5,reed
82,123.51956366454155,2,11,2.045300006866455,6,True,1.0,hock,HighConstraint,Expected,0.5,0.5,hock
648,170.8688491945053,2,8,1.8632999658584595,5,True,1.0,rump,HighConstraint,Expected,0.5,0.5,rump
109,93.06977053515631,1,12,2.846299886703491,8,True,1.0,sail,HighConstraint,Expected,0.5,0.5,sail
662,59.35732129170418,1,6,2.950900077819824,9,True,1.0,flag,HighConstraint,Expected,0.5,0.5,flag
86,74.49821058662172,1,4,2.381999969482422,7,True,1.0,raft,HighConstraint,Expected,0.5,0.5,raft
397,59.856953623536945,0,10,2.8101999759674072,7,True,1.0,pump,HighConstraint,Expected,0.5,0.5,pump
113,71.42162087475673,0,11,2.342400074005127,9,True,1.0,mold,HighConstraint,Expected,0.5,0.5,mold
734,55.80896941997645,0,6,2.4047999382019043,11,True,1.0,slug,HighConstraint,Expected,0.5,0.5,slug
89,60.92135692095519,0,4,1.5563000440597534,12,True,1.0,lube,HighConstraint,Expected,0.5,0.5,lube
1045,57.06936444114302,1,1,1.6990000009536743,7,True,1.0,oily,HighConstraint,Expected,0.5,0.5,oily
93,59.01678143456409,1,2,2.8101999759674072,10,True,1.0,eats,HighConstraint,Expected,0.5,0.5,eats
865,52.31186230232337,0,11,3.3664000034332275,10,True,1.0,cook,HighConstraint,Expected,0.5,0.5,cook
95,57.2674283358279,0,8,0.7781999707221985,6,True,1.0,eave,HighConstraint,Expected,0.5,0.5,eave
660,76.30095003702164,1,7,3.2597999572753906,10,True,1.0,roof,HighConstraint,Expected,0.5,0.5,roof
108,55.22523529375458,0,3,2.3578999042510986,9,True,1.0,cult,HighConstraint,Expected,0.5,0.5,cult
1054,60.298474895382626,0,7,3.876699924468994,8,True,1.0,team,HighConstraint,Expected,0.5,0.5,team
98,95.35881125384695,1,3,2.8136000633239746,9,True,1.0,hawk,HighConstraint,Expected,0.5,0.5,hawk
889,121.55759133204052,2,12,1.8632999658584595,8,True,1.0,loon,HighConstraint,Expected,0.5,0.5,loon
120,53.26343222423087,1,0,1.7633999586105347,7,True,1.0,afro,HighConstraint,Expected,0.5,0.5,afro
1390,65.99238839092101,0,5,1.9394999742507935,10,True,1.0,jive,HighConstraint,Expected,0.5,0.5,jive
101,55.37110780169432,0,3,2.983599901199341,9,True,1.0,june,HighConstraint,Expected,0.5,0.5,june
1155,52.63969633258316,0,9,4.085100173950195,9,True,1.0,week,HighConstraint,Expected,0.5,0.5,week
128,44.91649189990919,0,3,0.9031000137329102,9,True,1.0,alum,HighConstraint,Expected,0.5,0.5,alum
582,73.72451415101382,0,4,2.998300075531006,8,True,1.0,salt,HighConstraint,Expected,0.5,0.5,salt
102,95.95702760923717,1,6,2.1238999366760254,8,True,1.0,reap,HighConstraint,Expected,0.5,0.5,reap
284,54.71448822584957,0,4,1.2553000450134277,7,True,1.0,sown,HighConstraint,Expected,0.5,0.5,sown
137,64.34087773939783,0,6,1.9955999851226807,9,True,1.0,fang,HighConstraint,Expected,0.5,0.5,fang
675,64.482655884533,0,6,1.1461000442504883,8,True,1.0,tusk,HighConstraint,Expected,0.5,0.5,tusk
111,52.10346842812398,0,1,1.1461000442504883,8,True,1.0,peso,HighConstraint,Expected,0.5,0.5,peso
1260,65.55997032139696,0,4,1.986799955368042,11,True,1.0,watt,HighConstraint,Expected,0.5,0.5,watt
117,36.76330646148335,2,4,0.8450999855995178,4,True,1.0,glob,HighConstraint,Expected,0.5,0.5,glob
978,71.60619826458216,1,2,1.4471999406814575,6,True,1.0,ooze,HighConstraint,Expected,0.5,0.5,ooze
122,52.482272375449575,0,11,1.0,11,True,1.0,seep,HighConstraint,Expected,0.5,0.5,seep
1186,64.5971413549438,1,10,1.5681999921798706,3,True,1.0,gush,HighConstraint,Expected,0.5,0.5,gush
127,64.95951477476493,0,9,2.76419997215271,7,True,1.0,cock,HighConstraint,Expected,0.5,0.5,cock
604,79.0718188718595,1,9,3.0141000747680664,6,True,1.0,wing,HighConstraint,Expected,0.5,0.5,wing
123,54.07607157671496,0,15,2.566999912261963,5,True,1.0,bent,HighConstraint,Expected,0.5,0.5,bent
478,84.15154833089576,1,10,2.448699951171875,7,True,1.0,warp,HighConstraint,Expected,0.5,0.5,warp
151,72.89725832518772,2,9,2.9781999588012695,10,True,1.0,vice,HighConstraint,Expected,0.5,0.5,vice
858,82.57827438777876,1,9,2.086400032043457,9,True,1.0,swab,HighConstraint,Expected,0.5,0.5,swab
131,157.97742526218636,2,10,2.429800033569336,6,True,1.0,sole,HighConstraint,Expected,0.5,0.5,sole
256,791.5994788028528,10,8,2.5866000652313232,6,True,1.0,bass,HighConstraint,Expected,0.5,0.5,bass
187,30.351729975988814,0,1,3.122499942779541,7,True,1.0,amen,HighConstraint,Expected,0.5,0.5,amen
316,75.58319971572932,0,13,2.2809998989105225,10,True,1.0,lent,HighConstraint,Expected,0.5,0.5,lent
136,69.12285175524488,0,5,2.56820011138916,9,True,1.0,dorm,HighConstraint,Expected,0.5,0.5,dorm
383,77.2489582485177,1,5,2.2067999839782715,12,True,1.0,frat,HighConstraint,Expected,0.5,0.5,frat
154,86.33619951170057,1,3,1.9493999481201172,5,True,1.0,gasp,HighConstraint,Expected,0.5,0.5,gasp
1013,42.33905676802871,0,3,2.240499973297119,7,True,1.0,sigh,HighConstraint,Expected,0.5,0.5,sigh
148,23.842747159709003,0,1,3.116300106048584,10,True,1.0,data,HighConstraint,Expected,0.5,0.5,data
831,81.15238262075196,0,11,3.351599931716919,11,True,1.0,file,HighConstraint,Expected,0.5,0.5,file
153,39.225815056658675,0,1,1.4471999406814575,9,True,1.0,noun,HighConstraint,Expected,0.5,0.5,noun
1301,42.32040007760114,0,3,5.320700168609619,6,True,1.0,they,HighConstraint,Expected,0.5,0.5,they
158,53.007180923138776,1,1,3.486999988555908,3,True,1.0,lots,HighConstraint,Expected,0.5,0.5,lots
1431,75.08242256129856,1,2,4.263199806213379,7,True,1.0,many,HighConstraint,Expected,0.5,0.5,many
215,120.58831429243544,2,8,2.8006999492645264,12,True,1.0,tire,HighConstraint,Expected,0.5,0.5,tire
791,61.41020197743262,0,12,2.170300006866455,10,True,1.0,puck,HighConstraint,Expected,0.5,0.5,puck
167,115.25968966193416,2,6,1.1138999462127686,9,True,1.0,nape,HighConstraint,Expected,0.5,0.5,nape
322,49.6719587940718,1,5,2.8115999698638916,6,True,1.0,chin,HighConstraint,Expected,0.5,0.5,chin
181,99.50736800911366,1,6,2.06820011138916,10,True,1.0,tong,HighConstraint,Expected,0.5,0.5,tong
1116,62.491397563110034,0,11,1.9031000137329102,6,True,1.0,spat,HighConstraint,Expected,0.5,0.5,spat
172,91.70539893096588,1,10,1.919100046157837,7,True,1.0,gent,HighConstraint,Expected,0.5,0.5,gent
274,115.57124794135652,1,14,2.8469998836517334,10,True,1.0,dame,HighConstraint,Expected,0.5,0.5,dame
197,67.5354913657272,0,8,2.773099899291992,5,True,1.0,porn,HighConstraint,Expected,0.5,0.5,porn
1096,23.135279776971196,0,0,1.9444999694824219,6,True,1.0,orgy,HighConstraint,Expected,0.5,0.5,orgy
176,72.80741874741231,1,2,1.9589999914169312,10,True,1.0,gala,HighConstraint,Expected,0.5,0.5,gala
1081,86.38849674626043,1,3,2.9576001167297363,12,True,1.0,prom,HighConstraint,Expected,0.5,0.5,prom
192,42.35875343616488,0,3,3.0381999015808105,6,True,1.0,deny,HighConstraint,Expected,0.5,0.5,deny
1435,22.646255213509935,0,11,3.2513999938964844,4,True,1.0,nope,HighConstraint,Expected,0.5,0.5,nope
177,130.32431531277106,2,0,3.0834999084472656,6,True,1.0,guts,HighConstraint,Expected,0.5,0.5,guts
434,73.6470214098845,0,11,1.6128000020980835,11,True,1.0,bile,HighConstraint,Expected,0.5,0.5,bile
206,78.78557423433521,0,15,1.7482000589370728,10,True,1.0,soot,HighConstraint,Expected,0.5,0.5,soot
1135,25.205906167694103,2,2,1.079200029373169,6,True,1.0,inky,HighConstraint,Expected,0.5,0.5,inky
180,59.126848564553164,0,5,2.52239990234375,8,True,1.0,vain,HighConstraint,Expected,0.5,0.5,vain
298,44.71156089133479,0,2,2.859100103378296,9,True,1.0,self,HighConstraint,Expected,0.5,0.5,self
193,56.51202017691467,0,3,1.857300043106079,11,True,1.0,gout,HighConstraint,Expected,0.5,0.5,gout
519,37.43668254068924,0,1,2.8750998973846436,8,True,1.0,knee,HighConstraint,Expected,0.5,0.5,knee
190,55.74953115037798,0,6,1.1138999462127686,4,True,1.0,meld,HighConstraint,Expected,0.5,0.5,meld
1290,26.52870139770003,0,1,2.0492000579833984,5,True,1.0,ante,HighConstraint,Expected,0.5,0.5,ante
201,83.09803269780984,1,8,1.7924000024795532,6,True,1.0,bony,HighConstraint,Expected,0.5,0.5,bony
811,51.57077211113007,1,0,2.1270999908447266,7,True,1.0,jaws,HighConstraint,Expected,0.5,0.5,jaws
200,44.56760631296972,0,3,1.0,3,True,1.0,boxy,HighConstraint,Expected,0.5,0.5,boxy
607,90.1677301671202,0,11,2.7274999618530273,11,True,1.0,dice,HighConstraint,Expected,0.5,0.5,dice
247,68.21454353624313,0,9,2.158400058746338,7,True,1.0,stat,HighConstraint,Expected,0.5,0.5,stat
1423,20.58629147623309,0,1,2.2788000106811523,6,True,1.0,info,HighConstraint,Expected,0.5,0.5,info
205,73.68581337191503,0,13,2.748199939727783,8,True,1.0,lick,HighConstraint,Expected,0.5,0.5,lick
218,50.35151697244224,0,6,1.4914000034332275,10,True,1.0,balm,HighConstraint,Expected,0.5,0.5,balm
254,28.985101807391267,1,0,3.5051000118255615,3,True,1.0,upon,HighConstraint,Expected,0.5,0.5,upon
1406,48.163083369401065,1,2,4.82919979095459,7,True,1.0,over,HighConstraint,Expected,0.5,0.5,over
209,85.32547144930012,1,4,3.1835999488830566,5,True,1.0,gosh,HighConstraint,Expected,0.5,0.5,gosh
1233,62.79656251363464,1,9,4.285699844360352,6,True,1.0,fuck,HighConstraint,Expected,0.5,0.5,fuck
235,77.33927193901096,1,3,1.3009999990463257,8,True,1.0,kiln,HighConstraint,Expected,0.5,0.5,kiln
357,92.22752359328254,1,7,2.7874999046325684,7,True,1.0,clay,HighConstraint,Expected,0.5,0.5,clay
227,48.64714094948813,1,1,2.8369998931884766,4,True,1.0,blah,HighConstraint,Expected,0.5,0.5,blah
1332,29.82126645272831,0,2,2.1522998809814453,5,True,1.0,idle,HighConstraint,Expected,0.5,0.5,idle
229,31.24366945989965,0,4,2.322200059890747,8,True,1.0,curb,HighConstraint,Expected,0.5,0.5,curb
1487,51.95804420299386,0,4,4.160200119018555,10,True,1.0,damn,HighConstraint,Expected,0.5,0.5,damn
232,62.196667008270516,0,13,2.1138999462127686,5,True,1.0,rave,HighConstraint,Expected,0.5,0.5,rave
330,70.41756755786588,1,2,2.004300117492676,10,True,1.0,hula,HighConstraint,Expected,0.5,0.5,hula
253,55.14331572495845,1,4,1.6232000589370728,5,True,1.0,drab,HighConstraint,Expected,0.5,0.5,drab
302,35.05371698027046,1,1,1.0,7,True,1.0,ashy,HighConstraint,Expected,0.5,0.5,ashy
242,90.76879701721008,1,10,3.203000068664551,9,True,1.0,bond,HighConstraint,Expected,0.5,0.5,bond
837,37.060455543773,0,1,2.3364999294281006,12,True,1.0,visa,HighConstraint,Expected,0.5,0.5,visa
279,49.315664816793436,0,1,2.3617000579833984,8,True,1.0,trek,HighConstraint,Expected,0.5,0.5,trek
