WordInds,LexSemErr,ThresholdCrossingIteration,ONsize,Frequency,NumSemFeats,ThresholdWasCrossed,CorrectItemCrossed,WordThatCrossed,SemRelatedtoCompetitor_name,HasCompetitor_name,Constraint_name,SemRelatedtoCompetitor_code,HasCompetitor_code,Constraint_code,WordInput
1353,65.21791697074848,1,4,1.9955999851226807,6,True,1.0,wham,Related,HasCompetitor,High,0.5,0.5,0.5,wham
1364,150.66277810099103,2,15,4.327899932861328,10,True,1.0,same,Related,HasCompetitor,High,0.5,0.5,0.5,same
1533,71.13768973129824,1,1,1.1761000156402588,5,True,1.0,akin,Related,HasCompetitor,High,0.5,0.5,0.5,akin
1323,540.4897753019801,5,6,1.4471999406814575,8,True,1.0,dolt,Related,HasCompetitor,High,0.5,0.5,0.5,dolt
1325,553.5493164792713,5,0,1.9138000011444092,5,True,1.0,redo,Related,HasCompetitor,High,0.5,0.5,0.5,redo
1433,119.84050747801605,2,3,3.9416000843048096,8,True,1.0,glad,Related,HasCompetitor,High,0.5,0.5,0.5,glad
1492,144.80887950209248,2,10,4.0391998291015625,9,True,1.0,hate,Related,HasCompetitor,High,0.5,0.5,0.5,hate
1358,101.73849064430729,1,10,4.145400047302246,7,True,1.0,lost,Related,HasCompetitor,High,0.5,0.5,0.5,lost
1368,99.22301057430147,1,10,4.627200126647949,5,True,1.0,find,Related,HasCompetitor,High,0.5,0.5,0.5,find
1439,269.2633542033406,3,7,1.5051000118255615,8,True,1.0,zeal,Related,HasCompetitor,High,0.5,0.5,0.5,zeal
1444,733.8059268180592,7,3,1.770900011062622,8,True,1.0,glee,Related,HasCompetitor,High,0.5,0.5,0.5,glee
1373,58.991502268188846,1,2,2.460900068283081,5,True,1.0,cozy,Related,HasCompetitor,High,0.5,0.5,0.5,cozy
1391,44.15703424280785,0,4,1.8691999912261963,5,True,1.0,snug,Related,HasCompetitor,High,0.5,0.5,0.5,snug
1464,114.98976750460497,2,11,5.497300148010254,6,True,1.0,have,Related,HasCompetitor,High,0.5,0.5,0.5,have
1501,72.97439752448265,0,9,4.947299957275391,5,True,1.0,been,Related,HasCompetitor,High,0.5,0.5,0.5,been
1385,118.044630764517,2,6,4.671899795532227,8,True,1.0,help,Related,HasCompetitor,High,0.5,0.5,0.5,help
1438,465.513834917032,5,20,4.393599987030029,7,True,1.0,care,Related,HasCompetitor,High,0.5,0.5,0.5,care
1401,95.25263203901795,1,12,4.39300012588501,11,True,1.0,mind,Related,HasCompetitor,High,0.5,0.5,0.5,mind
1511,110.3283658605925,2,4,3.5940001010894775,7,True,1.0,soul,Related,HasCompetitor,High,0.5,0.5,0.5,soul
1420,97.2147286807727,1,6,2.8685998916625977,5,True,1.0,foul,Related,HasCompetitor,High,0.5,0.5,0.5,foul
1515,54.2936848897636,0,8,2.2899999618530273,6,True,1.0,yuck,Related,HasCompetitor,High,0.5,0.5,0.5,yuck
1498,52.578847447112835,1,0,2.5315001010894775,9,True,1.0,urge,Related,HasCompetitor,High,0.5,0.5,0.5,urge
1539,60.49135031249737,1,5,2.079200029373169,6,True,1.0,whim,Related,HasCompetitor,High,0.5,0.5,0.5,whim
1458,68.15770644254303,1,5,1.8976000547409058,8,True,1.0,ploy,Related,HasCompetitor,High,0.5,0.5,0.5,ploy
1554,712.7530091792082,8,8,1.934499979019165,4,True,1.0,ruse,Related,HasCompetitor,High,0.5,0.5,0.5,ruse
1531,58.778201405647465,1,3,1.4149999618530273,5,True,1.0,avid,Related,HasCompetitor,High,0.5,0.5,0.5,avid
1548,107.76880531526828,2,5,2.359800100326538,5,True,1.0,keen,Related,HasCompetitor,High,0.5,0.5,0.5,keen
1,711.9093782159982,7,9,1.6990000009536743,9,True,1.0,pant,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pant
261,89.37636136947955,1,5,2.9565999507904053,13,True,1.0,jean,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,jean
155,747.668267835849,8,5,2.3578999042510986,7,True,1.0,crow,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,crow
335,801.9789556587205,9,12,2.4547998905181885,10,True,1.0,dove,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,dove
12,88.62083500390655,1,2,2.7809998989105225,14,True,1.0,frog,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,frog
442,371.538770199651,4,4,1.8387999534606934,10,True,1.0,newt,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,newt
135,64.30706669107778,0,1,3.0183000564575195,10,True,1.0,earl,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,earl
972,112.74526178852736,1,7,3.1064999103546143,13,True,1.0,duke,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,duke
214,43.4936907596715,1,0,2.835700035095215,8,True,1.0,exam,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,exam
992,90.77102655474258,1,12,3.6324000358581543,11,True,1.0,test,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,test
157,747.0275325523818,8,8,1.5563000440597534,12,True,1.0,fowl,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,fowl
514,754.005430113371,7,1,3.365299940109253,11,True,1.0,bird,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bird
542,116.24275540480016,1,8,2.542799949645996,15,True,1.0,swan,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,swan
603,120.18540743966837,1,14,3.1017000675201416,15,True,1.0,duck,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,duck
2,655.6985042728159,7,5,2.637500047683716,10,True,1.0,robe,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,robe
781,137.16718717424322,2,11,2.4547998905181885,11,True,1.0,vest,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,vest
146,58.94195410908186,1,1,1.6434999704360962,11,True,1.0,zinc,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,zinc
938,110.86926982419588,1,12,3.6280999183654785,16,True,1.0,lead,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lead
369,87.69500944516595,1,4,2.004300117492676,10,True,1.0,barf,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,barf
755,104.64962540495874,1,5,2.5051000118255615,10,True,1.0,puke,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,puke
246,77.92590440256528,1,1,2.8608999252319336,9,True,1.0,debt,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,debt
1080,100.30200823839867,1,6,3.00600004196167,9,True,1.0,loan,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,loan
441,634.0011131448487,7,11,2.5262999534606934,10,True,1.0,mice,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,mice
905,102.8933539272604,1,5,2.176100015640259,13,True,1.0,puss,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,puss
422,68.3561077095916,1,1,2.8942999839782715,16,True,1.0,lion,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lion
616,67.88097056547215,1,1,0.9031000137329102,9,True,1.0,puma,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,puma
721,76.24331751774665,1,4,1.5563000440597534,11,True,1.0,axes,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,axes
963,107.26699961034623,2,3,1.2303999662399292,9,True,1.0,maul,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,maul
439,95.14398913234265,1,7,1.9138000011444092,8,True,1.0,stag,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,stag
723,89.99580567661869,1,11,3.2360000610351562,11,True,1.0,buck,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,buck
566,133.50348767678048,2,12,3.4321999549865723,11,True,1.0,rose,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,rose
711,85.97492968187403,1,1,3.13700008392334,10,True,1.0,lily,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lily
573,93.358217779064,1,6,2.767199993133545,16,True,1.0,dish,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,dish
599,94.69267100615859,1,6,3.039400100708008,9,True,1.0,bowl,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bowl
1117,101.28965281803798,1,3,4.0991997718811035,9,True,1.0,hurt,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,hurt
1152,102.87216936250533,1,7,3.6986000537872314,13,True,1.0,pain,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pain
576,111.57894348976592,2,5,2.617000102996826,11,True,1.0,pony,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pony
680,130.93578467819307,2,18,2.1731998920440674,13,True,1.0,mare,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,mare
8,71.21815928786278,1,6,2.1238999366760254,7,True,1.0,gram,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,gram
1239,81.602971462587,1,4,1.9084999561309814,10,True,1.0,kilo,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,kilo
620,75.89910929565599,1,6,3.200900077819824,10,True,1.0,bath,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bath
684,140.96817189183523,2,12,2.936500072479248,8,True,1.0,sink,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,sink
946,144.61479683919814,2,11,1.7559000253677368,13,True,1.0,gull,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,gull
1261,395.41429816109013,4,15,1.5681999921798706,9,True,1.0,coot,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,coot
623,86.31071685072739,0,10,2.789599895477295,14,True,1.0,dime,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,dime
909,122.22482670497536,2,10,2.684799909591675,12,True,1.0,cent,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,cent
118,30.0872295038128,0,0,2.433000087738037,7,True,1.0,nova,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,nova
709,73.6692340981455,1,9,3.618000030517578,13,True,1.0,star,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,star
1437,165.2844804107578,2,16,1.544100046157837,9,True,1.0,lore,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lore
1466,62.16760401661943,1,3,2.547800064086914,6,True,1.0,myth,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,myth
270,137.45530242403635,2,7,2.285599946975708,10,True,1.0,pact,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pact
1255,103.07170008131197,1,14,4.124899864196777,11,True,1.0,deal,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,deal
41,109.24326580177478,1,7,2.6989998817443848,12,True,1.0,silk,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,silk
610,83.88884888766314,1,6,2.2095000743865967,9,True,1.0,wool,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,wool
1251,92.47336484940605,1,10,2.761899948120117,8,True,1.0,rage,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,rage
1311,100.47584147005293,1,2,2.29229998588562,8,True,1.0,fury,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,fury
510,101.73572098674197,1,3,3.629300117492676,14,True,1.0,fish,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,fish
585,65.1625396058478,1,2,2.6117000579833984,12,True,1.0,tuna,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,tuna
910,72.85578221282827,1,4,1.857300043106079,8,True,1.0,wept,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,wept
1150,101.53910047493196,1,3,1.462399959564209,7,True,1.0,bawl,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bawl
937,43.33269222970029,0,8,3.8190999031066895,7,True,1.0,king,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,king
1003,42.31842756789988,1,1,1.3009999990463257,9,True,1.0,tsar,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,tsar
22,82.43581025760957,1,5,2.4065001010894775,12,True,1.0,herb,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,herb
241,148.5143221094349,2,12,1.954200029373169,11,True,1.0,sage,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,sage
26,51.330407832312986,0,5,2.3784000873565674,10,True,1.0,limb,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,limb
692,88.42741318901079,1,7,4.154200077056885,11,True,1.0,hand,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,hand
30,49.9951601084201,1,2,1.9911999702453613,11,True,1.0,knit,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,knit
1034,80.42041648802008,1,2,1.8260999917984009,10,True,1.0,sewn,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,sewn
57,63.92440136938619,0,7,2.7723000049591064,11,True,1.0,plot,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,plot
1222,108.75247142942769,1,13,2.7874999046325684,11,True,1.0,tale,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,tale
61,106.76951212567651,1,7,1.9589999914169312,6,True,1.0,dung,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,dung
138,97.15630518939469,1,7,3.4986000061035156,7,True,1.0,crap,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,crap
62,420.48686196557554,4,0,0.3009999990463257,8,True,1.0,lynx,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lynx
595,184.86297270489314,2,16,2.29229998588562,8,True,1.0,hare,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,hare
275,29.29916121879656,0,0,0.9031000137329102,13,True,1.0,ovum,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,ovum
821,87.13373501099214,1,10,3.4428999423980713,11,True,1.0,cell,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,cell
92,104.91679619772499,1,11,2.609600067138672,10,True,1.0,tuck,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,tuck
1287,116.92123645733326,2,9,2.851300001144409,8,True,1.0,darn,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,darn
240,91.3367259734354,1,4,2.478600025177002,11,True,1.0,glue,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,glue
815,31.242339887801183,1,1,1.0,14,True,1.0,inks,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,inks
141,82.99979881947405,1,10,2.5694000720977783,10,True,1.0,tick,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,tick
587,73.47803730416175,1,5,2.2304000854492188,8,True,1.0,flea,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,flea
213,21.480927878933475,0,0,1.2553000450134277,11,True,1.0,onyx,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,onyx
836,395.78075750369254,4,3,2.4149999618530273,9,True,1.0,jade,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,jade
142,88.34282127506012,1,1,2.56469988822937,12,True,1.0,glen,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,glen
549,121.41177177972747,1,12,3.282399892807007,13,True,1.0,hill,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,hill
170,105.69379313151182,1,9,2.2095000743865967,9,True,1.0,funk,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,funk
196,41.480227463129765,1,0,2.784600019454956,9,True,1.0,jazz,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,jazz
178,90.78361147673259,1,10,2.8578999042510986,10,True,1.0,bush,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bush
511,96.88415773425356,1,4,3.5206000804901123,15,True,1.0,tree,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,tree
294,99.2699859053927,1,6,2.599900007247925,11,True,1.0,soil,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,soil
602,86.26670215462585,1,3,3.1175999641418457,5,True,1.0,dirt,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,dirt
186,711.5101835297835,7,3,2.734800100326538,12,True,1.0,lamb,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lamb
608,765.3244495328253,9,11,2.648400068283081,10,True,1.0,deer,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,deer
384,48.076988668147635,1,1,2.8006999492645264,7,True,1.0,inch,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,inch
1291,227.71166709981247,3,8,2.0085999965667725,4,True,1.0,span,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,span
191,114.0490046272657,2,7,2.164400100708008,8,True,1.0,moss,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,moss
524,78.4707575351592,1,0,2.2147998809814453,9,True,1.0,fern,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,fern
266,96.03950780797337,1,7,1.8920999765396118,9,True,1.0,haze,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,haze
488,43.08479555739009,0,1,1.7482000589370728,9,True,1.0,smog,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,smog
230,135.17149282179452,2,8,1.924299955368042,10,True,1.0,lark,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lark
470,469.7393297258142,4,1,1.3009999990463257,6,True,1.0,wren,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,wren
405,73.47089627756634,1,2,1.6720999479293823,11,True,1.0,acne,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,acne
1242,40.73223038031957,1,2,2.330399990081787,11,True,1.0,itch,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,itch
233,142.2575158535377,2,7,2.3385000228881836,7,True,1.0,lure,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lure
271,78.87045021548663,0,3,2.6963999271392822,6,True,1.0,bait,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bait
314,102.35456520163089,1,3,2.749000072479248,11,True,1.0,shed,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,shed
654,108.18499285980992,1,8,4.350599765777588,15,True,1.0,room,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,room
251,106.98576643198415,1,6,1.462399959564209,11,True,1.0,kale,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,kale
559,86.9392178367076,1,8,1.2041000127792358,9,True,1.0,leek,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,leek
548,133.34873803708507,2,9,3.688999891281128,14,True,1.0,boat,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,boat
597,62.166945044154545,0,8,3.7028000354766846,10,True,1.0,ship,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,ship
285,141.71220377540232,2,10,2.841399908065796,8,True,1.0,barn,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,barn
880,79.36214324237963,1,5,1.6901999711990356,9,True,1.0,silo,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,silo
25,82.8130311161323,0,10,1.544100046157837,8,True,1.0,mope,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,mope
1474,42.71645402672817,0,5,1.7243000268936157,8,True,1.0,glum,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,glum
319,125.24457523350934,2,5,1.8691999912261963,8,True,1.0,wasp,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,wasp
696,78.46195137560066,1,5,2.436199903488159,13,True,1.0,bees,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bees
505,52.86305147031658,1,0,1.6128000020980835,11,True,1.0,kiwi,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,kiwi
626,58.35284766740925,1,5,2.243000030517578,12,True,1.0,plum,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,plum
454,42.33135762953391,1,3,1.3617000579833984,10,True,1.0,oxen,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,oxen
621,86.28898896519875,1,12,3.14739990234375,8,True,1.0,bull,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bull
545,62.98318994325341,1,0,2.2227001190185547,14,True,1.0,mayo,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,mayo
736,106.75389529936626,1,9,1.2553000450134277,10,True,1.0,slaw,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,slaw
544,93.37598348892213,1,9,2.413300037384033,10,True,1.0,cafe,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,cafe
763,70.64737383995217,1,1,2.037400007247925,7,True,1.0,deli,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,deli
114,561.6017109434064,5,1,3.904400110244751,8,True,1.0,whoa,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,whoa
1483,43.98902750431094,1,1,2.7458999156951904,6,True,1.0,oops,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,oops
578,89.56655678462492,1,3,2.510499954223633,9,True,1.0,pond,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pond
592,97.58065234872768,1,13,3.2641000747680664,9,True,1.0,lake,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lake
174,66.57130446993516,0,2,2.5211000442504883,13,True,1.0,riot,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,riot
877,49.73988293481859,1,3,2.2528998851776123,11,True,1.0,thug,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,thug
590,97.25622028201784,1,11,3.585599899291992,12,True,1.0,beer,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,beer
1338,170.51196695226696,2,15,3.514899969100952,11,True,1.0,sake,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,sake
695,62.81665517358162,0,12,2.7809998989105225,15,True,1.0,pill,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pill
798,47.08412990967162,1,2,3.36299991607666,12,True,1.0,drug,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,drug
596,99.94447585862956,1,10,4.168700218200684,9,True,1.0,face,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,face
676,122.08215779693064,2,11,4.277599811553955,9,True,1.0,head,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,head
144,95.20137843669961,1,6,1.8194999694824219,6,True,1.0,posh,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,posh
1347,66.03864585641381,1,5,2.0492000579833984,7,True,1.0,snob,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,snob
744,139.0405234862498,2,11,2.613800048828125,12,True,1.0,rash,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,rash
830,116.42796024726113,2,10,1.0,9,True,1.0,welt,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,welt
958,78.25315377678959,1,9,3.536799907684326,8,True,1.0,nine,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,nine
1188,70.36223620152495,1,6,4.115499973297119,9,True,1.0,four,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,four
751,53.23817572696747,0,8,2.4377999305725098,6,True,1.0,peel,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,peel
805,59.38663075957453,0,9,1.1761000156402588,6,True,1.0,rind,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,rind
1367,58.83750451039241,1,10,2.4969000816345215,6,True,1.0,scam,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,scam
1456,92.0350462271316,1,4,1.531499981880188,6,True,1.0,dupe,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,dupe
838,76.41270320266271,1,6,2.1875,10,True,1.0,boob,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,boob
843,134.20866694583205,2,13,1.2303999662399292,7,True,1.0,teat,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,teat
71,54.15914863526439,0,4,1.6812000274658203,10,True,1.0,spud,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,spud
698,57.17657244563593,1,7,3.0220000743865967,9,True,1.0,chip,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,chip
23,80.63903396544599,0,18,1.079200029373169,8,True,1.0,sear,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,sear
903,130.377346772913,2,13,2.510499954223633,9,True,1.0,bake,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bake
152,40.39589241215837,0,8,2.0569000244140625,4,True,1.0,goof,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,goof
1108,29.088154994554873,0,2,1.544100046157837,8,True,1.0,typo,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,typo
40,83.6933925457208,1,12,1.5563000440597534,11,True,1.0,gash,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,gash
931,74.55969461102254,1,6,3.4498000144958496,7,True,1.0,burn,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,burn
49,142.020128229368,2,13,2.2279000282287598,11,True,1.0,lime,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lime
557,109.24486179089095,1,13,1.8387999534606934,10,True,1.0,pear,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,pear
46,90.80519153603974,1,1,3.4149999618530273,6,True,1.0,duty,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,duty
1461,105.67285186623519,1,12,2.9684998989105225,8,True,1.0,role,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,role
305,55.2344330848508,1,2,3.380199909210205,7,True,1.0,plus,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,plus
375,75.0427492351862,1,6,2.4518001079559326,8,True,1.0,grid,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,grid
47,116.41865936735061,2,13,1.579800009727478,5,True,1.0,hone,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,hone
364,54.826998376747405,0,4,0.7781999707221985,10,True,1.0,rasp,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,rasp
195,59.16022190090437,1,2,1.8451000452041626,8,True,1.0,alto,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,alto
1105,44.3306428241996,0,1,1.8976000547409058,8,True,1.0,diva,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,diva
159,181.59420524321325,2,16,2.7551000118255615,10,True,1.0,boot,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,boot
609,90.94987899916649,1,7,2.577500104904175,6,True,1.0,heel,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,heel
162,43.56099678789657,0,0,3.1201999187469482,12,True,1.0,taxi,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,taxi
475,58.632798415787704,1,1,2.5933001041412354,12,True,1.0,auto,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,auto
161,116.33984254550867,2,4,1.6901999711990356,9,True,1.0,font,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,font
163,51.49561458351784,1,4,3.490499973297119,5,True,1.0,type,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,type
203,58.56303489422345,0,2,2.3032000064849854,13,True,1.0,bulb,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,bulb
534,82.69567264750182,1,8,2.81820011138916,11,True,1.0,lamp,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,lamp
185,37.35702817054065,0,0,1.2788000106811523,12,True,1.0,oboe,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,oboe
277,110.39994018748932,1,7,2.1303000450134277,11,True,1.0,harp,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,harp
342,50.80992142954588,1,0,1.9031000137329102,8,True,1.0,luau,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,luau
1093,110.64778089657466,1,13,1.8451000452041626,10,True,1.0,fest,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,fest
202,92.578641628628,1,4,1.986799955368042,9,True,1.0,moan,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,moan
273,57.61530146205015,1,3,0.9031000137329102,6,True,1.0,yelp,Unrelated,NoCompetitor,High,-0.5,-0.5,0.5,yelp
